SNID,redshift_hel,redshift_HD,expected_distance,measured_distance,discrepancy,PV
18241,0.098,0.09703,419.7094412,415.555174282,-4.154266918000019,-34
18298,0.119774,0.11881,512.9620266356,508.8334562139999,-4.128570421600045,-57
18323,0.154081,0.15291,659.8903103014,654.8752107539999,-5.015099547400041,-48
18325,0.258663,0.25736,1107.7888080521998,1102.2083855839999,-5.580422468199913,-31
18375,0.110509,0.1095,473.28235344459995,468.9610593,-4.32129414459996,-62
18415,0.130767,0.12958,560.0422907898,554.9586672519999,-5.083623537800008,-47
18456,0.219935,0.21896,941.9264892889998,937.7508086239998,-4.175680665000073,-33
18463,0.268221,0.267,1148.7233268173998,1143.4940898,-5.229237017399782,-30
18466,0.2204,0.21978,943.91796776,941.262663132,-2.655304628000067,-29
18485,0.282,0.28132,1207.7353307999997,1204.823061208,-2.9122695919998023,-22
18486,0.2403,0.23981,1029.14468082,1027.046133614,-2.0985472060001484,-25
18602,0.13834,0.13713,592.4755519959999,587.293425222,-5.182126773999926,-45
18604,0.176261,0.17498,754.8816919934,749.395490012,-5.486201981399972,-38
18612,0.114892,0.11388,492.0536440647999,487.719501672,-4.334142392799947,-62
18617,0.327322,0.3258,1401.8380991068,1395.3197545199998,-6.51834458680014,-24
18650,0.113713,0.11259,487.00428252219996,482.19475494599993,-4.809527576200026,-45
18697,0.107623,0.10661,460.92233867619996,456.583913534,-4.338425142199981,-62
18721,0.402936,0.40138,1725.6739122384,1719.0099541719999,-6.663958066400028,-21
18740,0.154411,0.15336,661.3036176034,656.802447984,-4.501169619400002,-49
18749,0.190638,0.18948,816.4547801171999,811.495356312,-4.95942380519989,-41
18751,0.071026,0.07009,304.18655888440003,300.177905446,-4.008653438400017,-88
18768,0.2002,0.19908,857.4064298799999,852.609750552,-4.796679327999868,-40
18782,0.367322,0.36637,1573.1480751067998,1569.0708976779997,-4.0771774288000415,-20
18787,0.190228,0.18929,814.6988528631999,810.681633926,-4.017218937199914,-37
18804,0.198426,0.19741,849.8088324443999,845.4575590540001,-4.351273390399797,-37
18807,0.1879,0.18728,804.72861226,802.0733076319999,-2.655304628000067,-34
18809,0.132159,0.13169,566.0038779546,563.995268486,-2.008609468599957,-43
18835,0.123186,0.12278,527.5747675883999,525.835971332,-1.7387962563999508,-43
18839,0.554,0.55281,2372.6431676,2367.546695814,-5.096471786000166,-15
18855,0.127831,0.12732,547.4681385514,545.2796536079999,-2.1884849434001126,-44
18890,0.066492,0.0659,284.76857310479994,282.23318546,-2.5353876447999255,-155
18927,0.2129,0.21225,911.7973472599999,909.01356015,-2.7837871099999347,-29
18940,0.212362,0.21114,909.4932280827999,904.2597083159999,-5.233519766799986,-37
18945,0.2633,0.262,1127.6479170199998,1122.0803428,-5.5675742199998695,-30
18965,0.205871,0.20469,881.6939017274,876.635974686,-5.057927041399921,-39
19002,0.270999,0.27021,1160.6208046506,1157.241715374,-3.3790892765998706,-25
19003,0.05991,0.05891,256.57951655399995,252.29676715399998,-4.282749399999972,-39
19008,0.2322,0.23086,994.4544106799999,988.715526484,-5.738884195999958,-25
19023,0.2452,0.2441,1050.13015288,1045.41912854,-4.7110243399999945,-14
19025,0.4082,0.40676,1748.21830508,1742.051145944,-6.167159136000009,-13
19027,0.292633,0.29123,1253.2738051702,1247.2651077619998,-6.008697408200078,-21
19029,0.319584,0.31813,1368.6981842495998,1362.471066622,-6.227117627599682,-20
19033,0.4047,0.40329,1733.2286821799999,1727.1900055259998,-6.038676654000028,-12
19051,0.277751,0.27631,1189.5379285994,1183.3664867139998,-6.1714418854001,-28
19070,0.470359,0.46869,2014.4297250345999,2007.2818162859999,-7.147908748600003,-16
19101,0.202,0.20077,865.1153788,859.847597038,-5.267781762000027,-38
19128,0.2892,0.28775,1238.57112648,1232.36113985,-6.209986630000003,-26
19149,0.211305,0.21037,904.9663619669999,900.9619912779999,-4.004370688999984,-34
19155,0.077603,0.07692,332.3542016882,329.429083848,-2.9251178402000164,-77
19174,0.1647,0.16375,705.36882618,701.3002142500001,-4.068611929999975,-45
19207,0.2587,0.25731,1107.94726978,1101.994248114,-5.953021666000041,-24
19211,0.4199,0.41852,1798.32647306,1792.4162788879999,-5.910194172000047,-11
19230,0.2215,0.22017,948.6289920999999,942.9329353979998,-5.696056702000078,-29
19282,0.1738,0.17256,744.34184572,739.0312364639999,-5.310609256000134,-42
19341,0.236763,0.23557,1013.9965961922,1008.887276158,-5.109320034199982,-34
19353,0.154056,0.15341,659.7832415664,657.0165854539999,-2.766656112400028,-41
19381,0.2128,0.21223,911.3690723199999,908.927905162,-2.441167157999871,-30
19543,0.1252,0.12405,536.20022488,531.2750630699999,-4.925161810000077,-56
19596,0.291,0.29045,1246.2800753999998,1243.9245632299999,-2.3555121699998836,-21
19604,0.2982,0.2968,1277.11587108,1271.12002192,-5.995849160000034,-28
19616,0.165485,0.16471,708.7307844589999,705.4116536739999,-3.3191307849999703,-41
19626,0.113209,0.1125,484.84577682459997,481.8093075,-3.0364693245999774,-54
19632,0.31475,0.31387,1347.9953736499997,1344.2265541779998,-3.7688194719999046,-23
19658,0.2,0.19878,856.54988,851.324925732,-5.224954268000033,-38
19702,0.2624,0.26173,1123.79344256,1120.9240004619999,-2.869442098000036,-25
19757,0.4052,0.40357,1735.37005688,1728.3891753579999,-6.980881522000118,-21
19775,0.138092,0.137,591.4134301447999,586.7366678000001,-4.67676234479984,-33
19794,0.297235,0.2958,1272.983017909,1266.83727252,-6.145745389000012,-27
19818,0.305031,0.30406,1306.3713322314,1302.2127825639998,-4.158549667400166,-25
19899,0.0914,0.0903,391.44329515999993,386.73227082,-4.711024339999938,-61
19913,0.2038,0.20249,872.8243277199999,867.213926006,-5.610401713999977,-30
19940,0.1571,0.15601,672.8199307399999,668.1517338939999,-4.668196846000001,-26
19953,0.123228,0.12207,527.7546430632,522.795219258,-4.959423805200004,-46
19968,0.055939,0.05563,239.57271868659998,238.249349122,-1.3233695645999717,-208
19969,0.175317,0.17444,750.8387765598,747.0828053360001,-3.755971223799861,-40
19990,0.249877,0.24896,1070.1605718238,1066.233290624,-3.9272811998000634,-29
19992,0.2278,0.22645,975.6103133199999,969.8286016300001,-5.781711689999838,-32
20039,0.246809,0.24553,1057.0210966646,1051.543460182,-5.477636482600019,-33
20040,0.288049,0.28665,1233.6416819206,1227.65011551,-5.991566410599944,-22
20048,0.185316,0.18402,793.6619878104,788.1115445879999,-5.550443222400077,-36
20051,0.235152,0.23382,1007.0970869088,1001.3924647079999,-5.704622200800031,-27
20064,0.10484,0.10374,449.003447096,444.292422756,-4.7110243399999945,-62
20084,0.139729,0.13851,598.4242909125999,593.2036193939999,-5.220671518599943,-47
20088,0.244533,0.24329,1047.2735590302,1041.950101526,-5.323457504199951,-33
20106,0.333,0.33147,1426.1555501999999,1419.6029436179997,-6.55260658200018,-23
20111,0.244187,0.2428,1045.7917277377999,1039.8515543199999,-5.940173417799997,-32
20142,0.3139,0.3127,1344.35503666,1339.2157373799998,-5.139299280000159,-26
20144,0.2215,0.22025,948.6289920999999,943.2755553499999,-5.353436750000014,-24
20184,0.324,0.32253,1387.6108056,1381.3151639819998,-6.295641618000218,-26
20186,0.3512,0.34967,1504.1015892799999,1497.548982698,-6.552606581999953,-24
20208,0.043357,0.04328,185.6871657358,185.357394032,-0.32977170379999166,-238
20227,0.277301,0.27585,1187.6106913694,1181.3964219899997,-6.214269379400321,-27
20245,0.288806,0.28734,1236.8837232163999,1230.6052125959998,-6.278510620400084,-25
20345,0.2622,0.26091,1122.9368926799998,1117.412145954,-5.524746725999876,-31
20350,0.12939,0.12836,554.144944866,549.7337129839999,-4.411231882000038,-27
20364,0.218458,0.21742,935.6008684252,931.1553745479999,-4.445493877200079,-34
20376,0.20961,0.2084,897.7071017339999,892.52497496,-5.182126773999926,-22
20430,0.1671,0.16603,715.6474247399999,711.064882882,-4.5825418579998995,-24
20432,0.3052,0.30391,1307.09511688,1301.570370154,-5.524746725999876,-16
20470,0.1314,0.13097,562.7532711599999,560.911688918,-1.8415822419999586,-42
20528,0.135691,0.13507,581.1305488354,578.4709614579999,-2.659587377400044,-43
20533,0.3042,0.3036,1302.81236748,1300.2427178399998,-2.5696496400000797,-20
20575,0.198704,0.19746,850.9994367776,845.6716965239999,-5.327740253600041,-27
20581,0.204807,0.20348,877.1370563657999,871.453847912,-5.683208453799921,-32
20625,0.108128,0.10707,463.0851271232,458.553978258,-4.531148865200009,-62
20687,0.191536,0.19042,820.3006890784,815.521140748,-4.779548330399962,-41
20764,0.165901,0.16495,710.5124082094,706.43951353,-4.072894679399951,-44
20768,0.23826,0.23746,1020.4078720439999,1016.9816725239999,-3.4261995199999546,-28
20821,0.1959,0.19546,838.9906074599999,837.1061977239999,-1.8844097359999523,-29
20829,0.304931,0.30346,1305.9430572914,1299.643132924,-6.299924367400081,-24
20834,0.190895,0.18976,817.555446713,812.694526144,-4.860920569000086,-39
20862,0.266065,0.26467,1139.4897191109999,1133.515283698,-5.97443541299981,-29
20889,0.20939,0.20887,896.764896866,894.5378671779999,-2.227029688000016,-28
20934,0.3042,0.30323,1302.81236748,1298.6581005619998,-4.154266918000076,-25
20978,0.3248,0.32381,1391.0370051199998,1386.7970832139997,-4.239921906000063,-23
21006,0.2932,0.29251,1255.70212408,1252.747026994,-2.9550970860000234,-22
21033,0.2312,0.2302,990.1716612799999,985.8889118799998,-4.282749400000057,-33
21034,0.108547,0.10774,464.87959912179997,461.42342035599995,-3.4561787658000185,-63
21042,0.3109,0.30962,1331.50678846,1326.024869228,-5.481919232000109,-16
21062,0.138642,0.13745,593.7689423147999,588.6639050299999,-5.105037284800005,-42
21422,0.2692,0.26793,1152.91613848,1147.4770467419999,-5.439091738000116,-31
21455,0.268693,0.26773,1150.7447845341999,1146.620496862,-4.124287672199898,-28
21502,0.089163,0.08809,381.8627847522,377.267394646,-4.5953901062,-68
21510,0.149566,0.14843,640.5536967603999,635.688493442,-4.865203318399949,-50
21669,0.124071,0.12302,531.3650008074,526.8638311880001,-4.501169619399889,-55
21810,0.1781,0.17684,762.75766814,757.361403896,-5.396264244000008,-35
21814,0.101906,0.10078,436.43786035639994,431.615484532,-4.8223758243999555,-61
21839,0.09272,0.09171,397.09652436799996,392.77094747399997,-4.325576893999994,-41
21861,0.187342,0.18604,802.3388380947999,796.762698376,-5.576139718799936,-37
22075,0.130028,0.1292,556.8773389831999,553.33122248,-3.5461165031999826,-54
22182,0.0742,0.07322,317.78000548,313.58291106799993,-4.1970944120000695,-55
22284,0.1375,0.13631,588.8780425,583.7815707139999,-5.096471786000052,-41
2016afk,0.045605,0.04738,195.314786387,202.91666657199997,7.60188018499997,-172
2016W,0.019253,0.01995,82.45577419819999,85.44085052999999,2.985076331800002,-411
ASASSN-15bc,0.036715,0.03753,157.24114422099998,160.731584982,3.490440761000002,-330
ASASSN-15bm,0.020432,0.02024,87.50513574079999,86.68284785600001,-0.8222878847999766,249
ASASSN-15fa,0.027345,0.02741,117.111782343,117.390161054,0.278378711000002,-58
ASASSN-15fs,0.02902,0.02917,124.28538758799999,124.927799998,0.6424124100000057,-196
ASASSN-15ga,0.006605,0.00774,28.287559786999996,33.148480356,4.860920569000005,-30
ASASSN-15go,0.018923,0.01891,81.04246689619998,80.98679115399999,-0.055675742199994716,107
ASASSN-15hg,0.029917,0.03143,128.12701379979998,134.606813642,6.479799842200009,-105
ASASSN-15hy,0.01793,0.01723,76.789696742,73.79177216199999,-2.997924580000017,-51
ASASSN-15il,0.023316,0.02295,99.8565850104,98.28909872999999,-1.5674862804000043,232
ASASSN-15jl,0.034682,0.03512,148.5343146908,150.410158928,1.875844237199999,-56
ASASSN-15jt,0.023063,0.0239,98.7730494122,102.35771066,3.5846612477999997,17
ASASSN-15kx,0.018019,0.0172,77.1708614386,73.66328967999999,-3.507571758600008,-70
ASASSN-15la,0.027821,0.02902,119.15037105739998,124.28538758799999,5.135016530600012,-167
ASASSN-15lg,0.020151,0.02044,86.30168315939999,87.539397736,1.2377145766000126,225
ASASSN-15lu,0.035054,0.03635,150.1274974676,155.67794069,5.55044322240002,-168
ASASSN-15mf,0.026039,0.02695,111.51851162659999,115.42009633,3.901584703400019,-14
ASASSN-15mg,0.042778,0.04408,183.20745383319996,188.78359355199999,5.576139718800022,-290
ASASSN-15mi,0.034422,0.03585,147.4207998468,153.53656599,6.1157661432000054,-242
ASASSN-15np,0.037683,0.03884,161.3868456402,166.341986696,4.955141055799999,-150
ASASSN-15nq,0.03036,0.03023,130.024271784,129.46751436199997,-0.5567574220000324,4
ASASSN-15nr,0.023206,0.02344,99.3854825764,100.38764593599998,1.0021633595999901,-102
ASASSN-15od,0.017603,0.01698,75.3892376882,72.72108481199999,-2.6681528762000113,-57
ASASSN-15oh,0.016835,0.01587,72.10008614899999,67.967232978,-4.132853170999994,-25
ASASSN-15pm,0.048784,0.04837,208.9296467296,207.156588478,-1.7730582515999913,-170
ASASSN-15pn,0.038358,0.03909,164.2777014852,167.41267404599998,3.13497256079998,-314
ASASSN-15pr,0.033093,0.03264,141.7290258942,139.788940416,-1.9400854781999897,-218
ASASSN-15py,0.044735,0.04573,191.58879440899997,195.85013006199998,4.261335653000003,-71
ASASSN-15sb,0.022712,0.02281,97.2698043728,97.689513814,0.4197094411999984,59
ASASSN-15sf,0.02468,0.02432,105.69825519199999,104.156465408,-1.5417897839999881,-242
ASASSN-15so,0.007022,0.00857,30.073466286799995,36.70316235799999,6.629696071199998,-249
ASASSN-15ss,0.035558,0.03599,152.2860031652,154.13615090599998,1.850147740799997,-20
ASASSN-15tg,0.035615,0.03529,152.530119881,151.138226326,-1.3918935549999958,-241
ASASSN-15ti,0.01732,0.01692,74.17721960799999,72.464119848,-1.7130997599999915,-61
ASASSN-15tz,0.022862,0.02365,97.9122167828,101.28702331,3.3748065271999934,-424
ASASSN-15uu,0.026779,0.02632,114.6877461826,112.72196420799999,-1.9657819746000058,-154
ASASSN-15uv,0.020279,0.02153,86.8498750826,92.207594582,5.357719499400005,-143
ASASSN-15uw,0.030811,0.03076,131.9557917634,131.737371544,-0.2184202193999738,-209
ASASSN-16ad,0.016131,0.01529,69.0850305714,65.48323832599999,-3.6017922454000058,-21
ASASSN-16aj,0.030745,0.02953,131.673130303,126.469589782,-5.203540520999994,290
ASASSN-16av,0.025668,0.02773,109.92961159919999,118.76064086200002,8.83102926280003,-284
ASASSN-16ay,0.028343,0.02938,121.38596624419999,125.82717737200001,4.441211127800017,-125
ASASSN-16bc,0.031939,0.03298,136.7867330866,141.245075212,4.45834212539998,45
ASASSN-16bq,0.024935,0.02534,106.79035628899999,108.524869796,1.7345135070000168,141
ASASSN-16br,0.02852,0.02956,122.14401288799999,126.598072264,4.454059376000004,-162
ASASSN-16ch,0.026683,0.02889,114.27660224019999,123.72863016599999,9.452027925799996,-349
ASASSN-16ci,0.012725,0.01118,54.497986114999996,47.881138292,-6.616847822999993,299
ASASSN-16cs,0.018019,0.01905,77.1708614386,81.58637607,4.415514631400001,-195
ASASSN-16ct,0.04191,0.04306,179.490027354,184.415189164,4.925161809999992,-156
ASASSN-16cy,0.034799,0.03587,149.03539637059998,153.622220978,4.586824607400018,-211
ASASSN-16db,0.034864,0.0373,149.3137750816,159.74655262,10.43277753839999,-409
ASASSN-16dn,0.01285,0.01411,55.033329789999996,60.42959403399999,5.396264243999994,-13
ASASSN-16dw,0.034657,0.03437,148.4272459558,147.198096878,-1.2291490778000025,372
ASASSN-16ej,0.028016,0.02806,119.98550719039999,120.173948164,0.18844097360000944,-185
ASASSN-16em,0.02302,0.0239,98.58889118799999,102.35771066,3.768819472000004,-275
ASASSN-16et,0.024905,0.02577,106.66187380699999,110.366452038,3.7045782310000135,-92
ASASSN-16ex,0.041376,0.04211,177.2030391744,180.346577234,3.14353805959999,-229
ASASSN-16fo,0.0289,0.03036,123.77145765999998,130.02427178399998,6.252814123999997,-122
ASASSN-16fs,0.029205,0.02944,125.07769622699999,126.084142336,1.0064461090000094,135
ASASSN-16hc,0.050934,0.05151,218.1375579396,220.60442159399997,2.4668636543999867,41
ASASSN-16hr,0.030858,0.03083,132.1570809852,132.037164002,-0.11991698319999955,-300
ASASSN-16hz,0.025308,0.02466,108.3878218152,105.61260020399999,-2.77522161120001,-176
ASASSN-16ip,0.017008,0.01678,72.84100179519999,71.864534932,-0.9764668631999882,-135
ASASSN-16jf,0.011441,0.01096,48.998935885399995,46.938933424,-2.0600024613999963,-167
ASASSN-16la,0.015054,0.01424,64.47250946759999,60.986351456,-3.48615801159999,-1
ASASSN-16lg,0.021171,0.02116,90.67008754739999,90.622977304,-0.0471102433999846,-67
ASASSN-16oz,0.031,0.03192,132.76523139999998,136.70536084799997,3.9401294479999933,43
ASASSN-17aj,0.021275,0.02255,91.11549348499999,96.57599897,5.460505485000013,-7
ASASSN-17at,0.02537,0.02713,108.653352278,116.190991222,7.537638943999994,-204
ASASSN-17bd,0.03445,0.03387,147.54071683,145.056722178,-2.483994652000007,268
ASASSN-17bs,0.020397,0.02056,87.3552395118,88.05332766399998,0.6980881521999862,-125
ASASSN-17co,0.018259,0.01826,78.19872129459999,78.203004044,0.004282749400005059,-103
ASASSN-17eb,0.049239,0.05044,210.87829770659997,216.021879736,5.143582029400022,-214
ASASSN-17fd,0.025935,0.02552,111.07310568899999,109.295764688,-1.7773410009999822,260
AT2016aj,0.067406,0.06725,288.68300605639996,288.01489714999997,-0.6681089063999934,17
AT2016blg,0.061081,0.0621,261.5946161014,265.95873774,4.364121638600011,19
AT2016bln,0.023303,0.02429,99.8009092682,104.02798292599999,4.227073657799991,-12
AT2016cor,0.049543,0.05066,212.18025352419997,216.964084604,4.783831079800024,-202
AT2016cvv,0.044571,0.04438,190.8864235074,190.068418372,-0.8180051354,-97
AT2016cvw,0.038877,0.03787,166.5004484238,162.18771977799997,-4.312728645800036,-75
AT2016cyt,0.03074,0.03059,131.651716556,131.00930414599998,-0.6424124100000199,-275
AT2016eoa,0.021087,0.02106,90.3103365978,90.194702364,-0.1156342338000087,-332
AT2016ews,0.045553,0.04631,195.0920834182,198.33412471399998,3.242041295799993,-54
AT2016fbk,0.035865,0.03576,153.600807231,153.15111854399998,-0.4496886870000196,-233
AT2016ghq,0.021401,0.02131,91.6551199094,91.265389714,-0.38973019540000564,-84
AT2016gky,0.005087,0.00544,21.7863461978,23.298156736,1.5118105381999989,-401
AT2016gmg,0.049437,0.04865,211.7262820878,208.35575830999997,-3.370523777800031,-73
AT2016gsu,0.076419,0.07575,327.2834263986,324.41826704999994,-2.8651593486000593,-130
AT2016hnk,0.015942,0.01499,68.27559093480001,64.198413506,-4.077177428800013,32
AT2016hns,0.03817,0.0374,163.472544598,160.17482756,-3.297717038000002,-105
AT2016htm,0.043313,0.04289,185.49872476219997,183.687121766,-1.81160299619998,-67
AT2016htn,0.053117,0.05222,227.48679987979997,223.64517366799998,-3.8416262117999906,21
AT2017cfb,0.022904,0.02266,98.0920922576,97.047101404,-1.044990853599998,339
AT2017cfc,0.024027,0.02512,102.9016198338,107.58266492799999,4.6810450941999875,-39
AT2017cfd,0.012085,0.01304,51.757026499,55.847052176,4.090025677,-245
AT2017dfq,0.021374,0.02264,91.53948567559999,96.961446416,5.42196074040001,-20
AT2017lm,0.030636,0.03031,131.20631061839998,129.81013431399998,-1.3961763044000008,-83
AT2017ns,0.028766,0.02849,123.19756924039999,122.015530406,-1.1820388343999895,-138
AT2017oz,0.055689,0.05614,238.5020313366,240.433551316,1.931519979400008,79
AT2017po,0.031828,0.03255,136.3113479032,139.40349297,3.0921450668000148,-156
AT2017wb,0.030653,0.03117,131.27911735819998,133.49329879799998,2.214181439800001,-70
AT2017ya,0.06996,0.06915,299.621148024,296.15212101,-3.4690270140000052,-125
AT2017yk,0.046439,0.04691,198.88659938659998,200.903774354,2.017174967400024,207
AT2017zd,0.02947,0.02969,126.212624818,127.15482968600001,0.9422048680000188,231
ATLAS16agv,0.04779,0.04819,204.67259382599997,206.38569358599997,1.7130997600000057,-120
ATLAS16ahj,0.073016,0.07388,312.7092301904,316.409525672,3.700295481599994,-82
ATLAS16bdg,0.013686,0.01387,58.6137082884,59.401734178,0.7880258896000001,282
ATLAS16bwu,0.071803,0.07091,307.5142551682,303.68975995399995,-3.8244952142000557,-48
ATLAS16cpu,0.018195,0.01865,77.924625333,79.87327631,1.9486509769999998,-41
ATLAS16cxr,0.01552,0.01542,66.468270688,66.039995748,-0.42827494000000854,-72
ATLAS16dod,0.016752,0.01594,71.7446179488,68.26702543599998,-3.4775925128000154,111
ATLAS16dpb,0.023083,0.02215,98.8587044002,94.86289921,-3.9958051902000022,68
ATLAS16dqf,0.02117,0.02034,90.665804798,87.11112279599999,-3.554682002000007,-42
ATLAS16dtf,0.013082,0.0137,56.0269276508,58.67366678,2.6467391292,-50
ATLAS16eej,0.049372,0.04771,211.44790337679999,204.329973874,-7.117929502799996,160
ATLAS17ajn,0.028706,0.02978,122.94060427639998,127.54027713199999,4.599672855600005,29
ATLAS17ajs,0.032655,0.03451,139.853181657,147.79768179399997,7.944500136999977,-233
ATLAS17axb,0.031652,0.03143,135.55758400879998,134.606813642,-0.9507703667999863,351
ATLAS17bas,0.02222,0.02357,95.162691668,100.944403358,5.781711690000009,-76
ATLAS17dzg,0.052169,0.0536,223.42675344859998,229.55536784,6.128614391400021,-232
CSS151120-0,0.07192,0.0718,308.01533684799995,307.50140692,-0.513929927999925,10
CSS160129,0.06766,0.06844,289.770824404,293.11136893599996,3.340544531999967,-9
CSS160428,0.03029,0.03148,129.724479326,134.820951112,5.096471785999995,-196
CSS161013,0.079,0.07841,338.33720259999996,335.810380454,-2.5268221459999722,-116
Gaia16acv,0.07772,0.07859,332.85528336799996,336.5812753459999,3.7259919779999677,-72
Gaia16agf,0.025066,0.02509,107.3513964604,107.454182446,0.10278598560000773,130
Gaia16aki,0.073632,0.07393,315.34740382079997,316.623663142,1.2762593212000297,15
Gaia16bba,0.030458,0.0299,130.4439812252,128.05420705999998,-2.3897741652000093,-161
Gaia17bci,0.01859,0.01896,79.61631134599999,81.200928624,1.5846172780000103,-22
iPTF16auf,0.015018,0.01543,64.3183304892,66.08282324199999,1.7644927527999954,68
iPTF17dz,0.092,0.09293,394.01294479999996,397.995901742,3.982956942000044,-26
iPTF17fs,0.108,0.10863,462.53693519999996,465.23506732199996,2.698132122000004,-87
MASTERJ0134,0.044846,0.04369,192.06417959239997,187.11332128599997,-4.950858306399994,61
MASTERJ2222,0.023943,0.02291,102.54186888419999,98.117788754,-4.424080130199982,-23
MASTEROTJ08,0.030584,0.03118,130.9836076496,133.536126292,2.5525186424000026,111
MASTEROTJ15,0.056436,0.05682,241.70124513839997,243.345820908,1.6445757696000385,25
PS15adh,0.102757,0.10363,440.08248009579995,443.82132032199996,3.7388402262000113,65
PS15ahs,0.025513,0.02534,109.2657854422,108.524869796,-0.7409156461999942,-37
PS15aii,0.046549,0.04777,199.3577018206,204.58693883799998,5.229237017399981,-26
PS15akf,0.058628,0.06011,251.08903182319997,257.43606643399994,6.347034610799966,-175
PS15asb,0.04863,0.04989,208.27010332199998,213.666367566,5.396264244000008,-107
PS15atx,0.071881,0.07252,307.8483096214,310.58498648799997,2.7366768665999643,136
PS15bbn,0.0371,0.03624,158.89000274,155.206838256,-3.6831644840000024,-64
PS15bdr,0.07096,0.07116,303.903897424,304.760447304,0.8565498800000455,-61
PS15bif,0.07937,0.07845,339.92181987799995,335.98169043,-3.9401294479999365,28
PS15bjg,0.068888,0.06786,295.0300406672,290.62737428400004,-4.402666383199971,-78
PS15brr,0.051804,0.05049,221.86354991759998,216.23601720599999,-5.627532711599997,40
PS15bsq,0.034304,0.03371,146.9154354176,144.371482274,-2.543953143600021,-179
PS15bst,0.088499,0.08739,379.01903915059995,374.26947006599994,-4.749569084600012,-38
PS15bwh,0.072671,0.07158,311.23168164739997,306.55920205200005,-4.6724795953999205,-27
PS15bzz,0.08024,0.07931,343.647811856,339.664854914,-3.982956941999987,-84
PS15cfn,0.11057,0.10944,473.543601158,468.70409433599997,-4.839506822000033,-4
PS15cge,0.085191,0.08414,364.8517041354,360.35053451600004,-4.5011696193999455,-75
PS15cku,0.023273,0.02325,99.67242678619999,99.57392354999999,-0.09850323620000268,-302
PS15cms,0.06479,0.06627,277.47933362599997,283.81780273799995,6.338469111999984,-70
PS15coh,0.018837,0.01839,80.67415044779999,78.759761466,-1.9143889817999877,-127
PS15cwx,0.030065,0.03086,128.760860711,132.16564648399998,3.404785772999986,-232
PS15cze,0.039371,0.04035,168.6161266274,172.80893828999996,4.192811662599951,-414
PS15dpl,0.026422,0.0273,113.1588046468,116.91905861999999,3.760253973199994,-259
PS15mt,0.07085,0.07193,303.43279499,308.058164342,4.625369352000007,-2
PS15zn,0.054723,0.05609,234.3648954162,240.219413846,5.8545184298000095,-55
PS16aer,0.055467,0.05693,237.55126096979998,243.816923342,6.265662372200012,-71
PS16amf,0.09,0.09057,385.44744599999996,387.88861315799994,2.4411671579999847,-92
PS16axi,0.039299,0.04089,168.30776867059998,175.121622966,6.813854295400006,-93
PS16ayd,0.053997,0.05469,231.2556193518,234.223564686,2.96794533420001,46
PS16bby,0.053427,0.05468,228.81445219379998,234.18073719199995,5.366284998199973,-109
PS16bnz,0.0627,0.06446,268.52838738,276.066026324,7.53763894399998,-135
PS16ccn,0.02431,0.02457,104.11363791399998,105.227152758,1.1135148440000222,-183
PS16cqa,0.043857,0.04521,187.8285404358,193.623100374,5.7945599381999955,-253
PS16cvc,0.02954,0.02915,126.512417276,124.84214500999998,-1.670272266000012,-206
PS16dnp,0.051273,0.05023,219.58940998619997,215.12250236199998,-4.46690762419999,-71
PS16drf,0.05749,0.05587,246.215263006,239.277208978,-6.938054027999982,121
PS16ejh,0.050718,0.04906,217.21248406919997,210.111685564,-7.100798505199975,166
PS16el,0.047806,0.0494,204.7411178164,211.56782035999998,6.826702543599993,-126
PS16em,0.069815,0.07083,299.000149361,303.347140002,4.346990640999991,85
PS16eqv,0.085271,0.08458,365.1943240874,362.234944252,-2.9593798354,-4
PS16evk,0.054468,0.05262,233.2727943192,225.358273428,-7.914520891199999,165
PS16ez,0.091729,0.09278,392.8523197126,397.353489332,4.501169619400002,34
PS16fa,0.04611,0.0476,197.47757483399997,203.85887144,6.381296606000035,-74
PS16fbb,0.0525,0.05106,224.84434349999998,218.677184364,-6.167159135999981,92
PS16n,0.052728,0.05309,225.82081036319997,227.37116564599998,1.5503552828000124,-119
PS17akj,0.046808,0.04777,200.4669339152,204.58693883799998,4.120004922799978,9
PS17bii,0.073391,0.07446,314.31526121539997,318.893520324,4.578259108600037,58
PS17cjo,0.056,0.0578,239.83396639999998,247.54291532,7.708948920000012,-184
PS17ckg,0.05,0.05092,214.13747,218.077599448,3.9401294479999933,-6
PS17tn,0.044704,0.0459,191.4560291776,196.57819745999998,5.122168282399997,-117
PS17yt,0.069763,0.07073,298.7774463922,302.918865062,4.141418669800032,-73
PSNJ0107203,0.017005,0.01682,72.82815354699999,72.03584490800002,-0.7923086389999696,-240
PSNJ0153424,0.025647,0.02556,109.8396738618,109.467074664,-0.3725991977999996,-238
PSNJ0252467,0.028086,0.02816,120.28529964839998,120.60222310399999,0.3169234556000049,-198
PSNJ0309425,0.020117,0.02117,86.1560696798,90.66580479800001,4.5097351182000125,-478
PSNJ0717457,0.007589,0.00861,32.5017851966,36.874472334,4.3726871374,-144
PSNJ0859349,0.02812,0.02938,120.43091312799999,125.82717737200001,5.396264244000022,-186
PSNJ1204051,0.043851,0.04545,187.8028439394,194.65096022999998,6.8481162905999895,-123
PSNJ1300323,0.023156,0.02414,99.1713451064,103.385570516,4.2142254096000045,-22
PSNJ1602512,0.020254,0.02052,86.7428063476,87.88201768799999,1.1392113403999957,-37
